64912,256,97106,64800
42,1,98479,600
40,1,98610,600
67,1,98714,600
136,4,98807,64800
28908,25,101569,64800
531,31,101587,64800
465,9,101822,64800
1627,2,107076,3600
9177,1,108120,64800
62238,1,108133,64800
61619,1,108147,64800
61331,1,108162,64800
17054,1,108257,64800
49083,1,108271,64800
48815,1,108288,64800
46619,1,108302,64800
40278,1,108402,64800
44051,1,108423,64800
62768,1,108452,64800
280,10,108623,7200
163,16,108680,64800
287,10,108685,7200
281,10,108722,7200
160,10,108750,7200
186,10,108786,7200
227,10,108815,7200
105,2,109337,900
29751,64,109351,54000
2696,1,109688,43200
81,16,112035,900
89,16,112038,900
75,16,112041,900
77,16,112044,900
84,16,112047,900
66,8,112052,900
61,8,112055,900
68,8,112057,900
62,8,112060,900
66,8,112062,900
63,4,112068,900
61,4,112071,900
60,4,112073,900
61,4,112076,900
65,4,112078,900
68,2,112084,900
62,2,112087,900
62,2,112090,900
59,2,112093,900
60,2,112095,900
54,1,112641,43200
50,1,112642,43200
208,1,112643,43200
224,64,114196,28800
15143,32,137461,64800
24674,128,141336,64800
15131,32,141408,37800
63,1,152757,600
41,1,152877,27000
42,1,152884,14400
41,1,152937,9000
42,1,152942,16200
41,1,153061,27000
44,1,153131,9000
41,1,153139,14400
43,1,153144,28800
42,1,153188,9000
42,1,153198,16200
41,1,153205,19800
42,1,153258,9000
42,1,153264,9000
43,1,153271,12600
44,1,153318,9000
45,1,153324,9000
44,1,153359,12600
60121,1,153510,64800
59843,1,153680,64800
59590,1,153699,64800
61,2,153752,900
62,2,153755,900
63,2,153757,900
60,2,153760,900
62,2,153762,900
79,16,153981,3600
228,64,155911,54000
4044,1,156383,43200
356,64,157200,300
13977,32,157809,39000
12176,32,158032,36000
12173,32,158152,37800
5120,32,158263,36000
8145,32,158374,39600
341,10,158430,300
19052,1,158559,36000
18897,1,158566,36000
5198,1,158572,10800
11185,6,158952,28800
351,64,158977,300
41967,28,159992,46800
44662,8,160454,64800
40300,1,160639,43200
72,1,161706,600
59,1,162111,600
67,4,162147,21600
3864,4,162158,10800
69,1,162386,600
67,1,162715,600
70,1,162800,600
170,10,162929,7200
115,10,163003,7200
181,10,163033,7200
11962,1,163036,64800
11014,1,163055,64800
117,10,163055,7200
8738,1,163075,64800
117,10,163077,7200
8743,1,163088,64800
114,10,163096,7200
20820,1,163116,64800
20817,1,163133,64800
72,8,163145,900
65,8,163148,900
20815,1,163150,64800
20798,1,163167,64800
17559,1,163349,64800
39791,1,166032,43200
19250,1,166079,36000
19021,1,166089,36000
18115,1,166102,36000
615,41,166590,1800
490,49,166623,1800
649,15,166763,600
21711,1,166780,64800
1028,40,166788,2400
756,48,166818,2400
5617,1,167324,10800
63,4,168605,21600
60466,1,168949,64800
317,20,169468,900
149,30,169477,900
1608,8,170175,14400
17202,1,171181,64800
17279,1,171229,64800
48,1,171229,54000
17276,1,171271,64800
470,16,171274,3600
7520,1,171577,64800
14967,1,171639,64800
15015,1,171680,64800
5236,1,172194,18000
102,16,172387,900
81,16,172389,900
105,16,172392,900
87,16,172395,900
77,16,172397,900
80,8,172411,900
73,8,172414,900
76,8,172416,900
75,8,172421,900
78,8,172424,900
91,4,172431,900
75,4,172434,900
79,4,172436,900
78,4,172439,900
75,4,172442,900
95,2,172450,900
86,2,172458,900
89,2,172460,900
89,2,172463,900
94,2,172465,900
67,8,172539,900
67,8,172543,900
65,8,172545,900
58,4,172854,300
4837,4,173791,10800
36415,1,173918,64800
94,4,174024,21600
12807,1,174119,64800
6004,1,174276,10800
13622,1,174337,64800
7592,1,174459,64800
17462,1,174508,64800
1040,1,174869,21600
490,16,174873,3600
309,16,177909,7200
10842,4,179509,10800
39744,1,180587,64800
39781,1,180679,64800
44323,1,180711,64800
47,1,180799,600
43641,1,180833,64800
42705,1,180860,64800
41913,1,180872,64800
302,16,181014,7200
83,1,181058,600
9035,1,181162,9000
7122,1,181202,9000
20867,1,181262,27000
7267,1,181294,9000
12781,1,181303,16200
21400,1,181314,27000
7006,1,181338,9000
12318,1,181346,14400
20545,1,181356,28800
44,1,181379,9000
58,1,181386,16200
52,1,181395,19800
5808,1,181418,9000
43,1,181426,9000
49,1,181440,9000
10663,1,181448,12600
5863,1,181468,9000
8178,1,181477,9000
10644,1,181485,12600
126,50,181972,64800
306,16,182131,7200
652,200,182150,64800
301,16,182679,7200
331,16,183290,7200
131,64,183773,54000
5020,32,184967,36000
21590,32,185069,27000
53,1,185101,54000
1211,10,186695,7200
1254,10,186775,7200
1259,10,186792,7200
1344,10,186814,7200
1364,10,186836,7200
1292,10,186858,7200
101,40,187820,1500
841,1,188093,3600
958,1,188314,3600
21718,8,188314,21600
59,4,188327,21600
601,1,188453,3600
624,1,188524,3600
40446,1,188562,64800
123,1,189621,64800
36735,1,189814,64800
959,1,189816,3600
638,1,189828,3600
39564,1,189830,64800
34865,1,189846,64800
44,1,190061,900
1262,1,190100,10800
969,1,190152,10800
994,1,190208,10800
22147,1,190548,64800
21640,1,190935,21600
10848,10,191371,10800
19826,2,191753,50400
43298,16,192151,64800
320,16,192376,7200
9455,1,193621,21600
9448,1,193631,21600
45,1,194512,54000
17947,1,195356,36000
18897,1,195432,36000
48,1,195654,900
30455,4,195673,64800
27885,4,195865,64800
18645,16,195875,28800
943,2,195965,900
19915,1,196564,36000
16063,1,197888,36000
5595,31,198436,64800
537,2,198826,900
9208,2,199396,10800
54,1,200597,43200
108,32,204633,300
15797,18,211830,64800
53962,18,211867,64800
284,64,215370,54000
107,9,216560,840
1755,9,216906,2100
701,9,220810,660
28139,64,221265,29700
701,9,221724,660
88,4,224472,21600
2608,4,224655,10800
4536,4,224863,21600
3898,2,225485,10800
3070,1,226315,7200
2997,1,226397,7200
2943,1,226431,7200
2954,1,226463,7200
2361,8,227047,28800
1884,1,227522,43200
1765,4,227625,10800
1690,1,227685,10800
60355,1,227812,64800
60312,1,227823,64800
632,1,228028,3600
19318,1,228308,36000
19171,1,228359,36000
111,32,229406,900
23745,6,229789,28800
342,200,230072,64800
16734,1,230205,43200
740,1,230218,64800
34678,32,230270,54000
4832,1,230303,64800
4253,1,230341,7200
4613,1,230395,7200
4435,1,230430,7200
4115,1,230454,7200
3612,8,230669,28800
834,64,230847,27000
483,22,230851,10800
925,32,230854,10800
824,32,230939,10800
303,38,230943,10800
164,50,230968,64800
5747,4,230979,10800
64847,1,231377,64800
14116,1,231758,64800
22716,1,231806,36000
22857,1,231909,36000
351,16,231919,64800
23889,1,232113,64800
54067,1,232265,64800
97,4,232299,21600
62140,1,232469,64800
60821,1,232481,64800
61853,1,232493,64800
62807,1,232506,64800
10085,1,232509,18000
54,2,233109,300
53890,18,233297,64800
10843,2,233363,10800
10844,2,233366,10800
12443,1,233595,12600
200,306,233675,64800
62337,1,233949,64800
749,1,234121,1200
180,1,234162,9000
44,1,234350,27000
6339,1,234425,10800
4253,16,234450,64800
37942,1,234530,64800
41174,1,234542,64800
46366,1,234560,64800
186,1,234561,9000
45631,1,234578,64800
301,1,234676,16200
59927,1,234818,64800
455,1,234846,27000
51343,1,234975,64800
59739,1,235039,64800
1612,1,235070,64800
15065,1,235072,64800
17797,1,235075,64800
17807,1,235078,64800
56342,1,235165,64800
75,1,235180,64800
914,1,235240,16200
7458,2,235616,10800
73,2,235938,840
178,1,236341,9000
279,1,236437,18000
430,1,236520,27000
9714,1,236570,16200
7224,1,236611,9000
34858,32,236622,37800
32275,32,236668,36000
7236,1,236671,16200
7228,1,236680,19800
35483,32,236706,39000
17051,32,236747,37800
30196,32,236789,36000
31053,32,236825,36000
34350,1,236862,64800
42,1,237051,64800
20852,1,237074,27000
42,1,237186,64800
229,1,237186,10800
13066,32,237233,17400
13079,32,237234,17400
13519,32,237236,17400
13160,32,237238,17400
13557,32,237240,17400
335,1,237529,21600
13845,20,237692,14400
448,1,237892,21600
13569,32,237946,17400
14264,32,237948,17400
311,1,237996,21600
96,1,238174,900
48780,31,238756,64800
87,17,240032,21600
39541,128,240225,64800
42219,1,241775,64800
39245,1,241795,64800
2670,32,241863,7200
38759,1,243066,54000
226,33,243972,54000
188,31,244177,64800
136,4,244237,7200
43,1,244364,3600
42,1,244489,3600
17601,1,244656,64800
21895,1,244730,64800
49247,1,244793,64800
45,1,244907,3600
54,1,245107,3600
54,1,245191,3600
42,1,245256,3600
49098,1,245630,64800
49093,1,245777,64800
49089,1,245831,64800
48860,1,245945,64800
48837,1,246016,64800
60419,32,246960,64800
16573,1,247103,43200
48632,1,248004,64800
48537,1,248005,64800
46310,1,248006,64800
44352,1,248007,64800
40192,1,248008,64800
38501,1,248009,64800
34101,1,248011,64800
33878,1,248011,64800
20307,1,248292,64800
24909,1,248335,64800
29714,1,248339,64800
26910,1,248341,64800
362,8,248362,300
26082,1,248505,64800
215,31,248559,900
970,76,248572,900
45750,50,248816,54000
53821,16,249029,63000
64846,25,249396,64800
19848,16,250290,19800
79,36,250780,64800
157,32,250918,10800
87,36,251675,64800
24636,1,251684,64800
24625,1,251752,64800
24630,1,252367,64800
17405,1,252443,64800
4000,1,252651,7200
1401,16,253175,3600
942,15,253631,900
943,20,253725,900
14389,1,255688,64800
3882,1,255964,36000
28529,10,256149,28800
2017,1,257382,21600
2052,1,257785,21600
51,1,258562,900
24065,1,258650,64800
52,1,258861,10800
96,16,258950,900
105,16,258961,900
351,16,258994,300
19327,1,259638,36000
19064,1,259646,36000
17661,1,260841,36000
233,1,261340,3600
1618,8,261379,14400
227,1,261525,3600
227,1,261588,3600
228,1,261645,3600
292,1,261698,3600
232,1,261755,3600
83,1,263033,300
9369,4,263469,64800
5219,4,263600,64800
1167,1,263641,7200
888,1,265538,64800
2484,8,266023,14400
20507,1,266033,64800
20121,1,266039,64800
19645,1,266042,64800
19147,1,266046,64800
18707,1,266057,64800
14286,1,266292,64800
13563,1,266431,64800
13114,1,266476,64800
5913,1,266809,10800
4221,1,267245,10800
913,1,267249,16200
90,2,271477,900
2048,1,272113,43200
2342,1,272118,43200
3503,1,272122,43200
1770,1,272127,43200
70,1,273240,3600
8105,1,273269,64800
7479,1,273271,64800
6965,1,273272,64800
6734,1,273273,64800
5683,1,273274,64800
4715,1,273275,64800
4204,1,273276,64800
3926,1,273277,64800
64838,1,273278,64800
64845,1,273279,64800
52,1,273313,3600
49,1,273820,3600
48,1,273957,3600
62,1,273973,3600
55,1,273988,3600
2929,4,274044,21600
20031,1,275074,64800
103,4,276843,900
294,16,278352,28800
9365,2,279344,10800
130,2,279696,900
121,2,279699,900
8653,2,279714,10800
219,4,280149,900
191,16,280309,64800
82,4,280350,900
33802,64,280357,54000
63,4,281947,900
466,16,282016,7200
166,2,289352,840
392,4,291522,780
1175,10,298031,7200
1198,10,298499,7200
1448,10,298738,7200
1256,10,298983,7200
1395,10,299138,7200
1372,10,299457,7200
179,16,300216,64800
1090,64,308691,36000
1145,128,308697,36000
113,10,309648,10800
191,10,309648,10800
109,10,309656,10800
263,10,309660,10800
241,10,309667,10800
138,10,309671,10800
85,4,310242,900
83,4,310294,900
141,8,310744,14400
14929,20,311718,15300
64840,1,311815,64800
64843,2,311821,64800
53040,4,311829,64800
30041,8,311834,64800
410,16,312264,7200
9837,5,312889,19800
400,1,313002,21600
451,1,313165,21600
445,1,313322,21600
574,1,313632,21600
620,16,313807,7200
62067,1,313833,64800
59831,1,313841,64800
482,16,314448,7200
4317,1,314807,10800
378,16,314949,7200
30151,1,315046,64800
430,8,316220,1200
79,2,316942,900
61347,1,317498,64800
81,8,317510,900
58782,1,317511,64800
82,8,317519,900
62049,1,317523,64800
62267,1,317535,64800
62580,1,317550,64800
366,8,317721,18000
335,1,318131,300
96,2,318249,900
12342,1,318341,18000
147,2,318463,900
47,1,318631,300
91,1,318709,300
538,1,318800,900
45004,1,318839,64800
40750,1,318851,64800
44681,1,318866,64800
47173,1,318878,64800
16693,1,319155,21600
88,1,319288,300
14570,1,319302,36000
17937,1,319391,36000
50696,1,319587,64800
488,1,319622,900
16162,1,319977,36000
47236,1,320088,64800
14625,1,320092,36000
54367,1,320129,64800
45624,1,320173,64800
56344,1,320236,64800
61,4,320359,900
57,4,320388,900
203,2,320401,900
56,2,320639,300
44121,1,320717,64800
45078,1,320753,64800
100,1,320982,300
23982,1,321166,43200
194,64,321173,54000
53,1,321275,900
21645,17,321320,21600
373,1,321374,900
80,1,321508,300
87,64,321668,27000
32113,4,321758,64800
540,1,321807,900
360,1,321832,3600
3033,10,321858,10800
358,1,321869,3600
58,2,321895,300
349,1,321902,3600
343,1,321933,3600
380,1,321939,21600
535,1,321955,3600
96,1,322003,300
12264,1,322039,64800
298,1,322086,21600
3658,10,322168,10800
3313,10,322198,10800
3143,10,322227,10800
524,1,322288,21600
91,16,322360,900
94,16,322369,900
103,8,322391,900
140,8,322402,900
732,1,322456,21600
85,2,322461,900
3603,10,322527,10800
3686,10,322774,10800
144,8,322835,14400
105,32,323091,900
53751,1,323128,64800
157,64,323210,900
48,1,323274,3600
1113,1,323352,3600
78,1,323633,300
94,1,323975,300
393,1,324067,21600
1118,1,324071,3600
47433,31,324071,64800
52,2,324072,300
138,31,324198,64800
49396,36,324206,64800
410,1,324211,21600
171,25,324214,64800
60,2,324218,300
369,1,324400,21600
85,1,324485,300
383,1,324551,21600
63,2,324557,300
16575,1,324563,21600
87,1,324574,300
134,2,324813,300
49,2,325086,300
628,1,325143,7200
964,1,325200,3600
3388,8,325357,14400
1067,1,325391,3600
43,1,325441,300
43,1,325523,300
1061,1,325536,3600
61,2,325723,300
391,1,325790,21600
480,1,326054,21600
480,1,326220,21600
51948,1,326318,64800
334,1,326375,21600
54,2,326465,300
180,1,326570,9000
9565,2,326624,10800
54,1,326652,18000
181,1,327217,9000
277,1,327277,18000
73,6,327317,14400
440,1,327321,27000
47,1,327456,64800
111,1,327568,64800
1508,1,327687,21600
946,1,327775,3600
1677,1,327798,21600
899,1,327862,3600
628,1,327943,21600
46,1,327983,64800
51,1,328045,64800
705,1,328054,21600
47,1,328374,9000
283,1,328463,16200
443,1,328592,27000
547,9,328601,18000
46,1,328885,64800
45,1,329083,64800
49,1,329263,64800
212,32,329582,1200
934,1,329843,3600
7166,1,329985,21600
5991,256,330202,900
190,1,330309,9000
286,1,330365,18000
95,1,330368,300
433,1,330420,27000
909,1,330452,16200
5484,1,330480,10800
87,4,330497,21600
11993,5,330724,19800
620,33,330842,21600
34007,1,330987,64800
42,1,330996,21600
3005,32,331020,4800
19027,1,331059,36000
15009,1,331063,64800
18821,1,331069,36000
14537,1,331119,64800
5909,1,331181,64800
72,16,331600,64800
12424,1,331832,16200
19048,1,331928,21600
19836,1,332125,19800
191,1,332296,9000
56,1,332453,64800
48,1,332533,64800
50,1,332618,64800
45,1,332636,64800
42867,1,332825,64800
45,1,332991,64800
42305,1,333002,64800
45886,1,333009,64800
31351,1,333013,64800
29600,1,333016,64800
2468,8,333037,28800
45953,1,333094,64800
25877,1,333143,64800
59,1,333172,10800
29262,1,333259,64800
4820,1,333265,64800
41576,1,333271,64800
2050,1,333293,64800
48,1,333675,9000
52,1,333855,9000
10656,1,333953,25200
1397,16,334046,3600
155,2,334270,900
39308,1,334371,64800
52,1,334569,9000
3508,4,334644,7200
71978,1,334771,64800
71942,1,334772,64800
5841,1,334820,9000
3698,1,334850,5400
318,16,334853,7200
8161,1,334879,18000
10566,1,334938,12600
10858,32,335081,10800
7096,1,335834,36000
65,1,336258,900
152,2,336291,900
921,1,336907,1800
65,2,336962,900
57,2,337213,900
52,2,337344,900
17161,1,337391,43200
67639,1,337421,64800
155,2,337494,900
63,2,337516,900
67260,1,337533,64800
66969,1,337642,64800
403,8,337926,14400
219,40,338034,1500
101,16,338198,900
88,8,338233,900
913,1,338238,1800
278,2,338296,900
99,16,338369,900
87,8,338399,900
154,32,338433,900
99,16,338496,900
89,8,338528,900
84,4,338555,900
67099,1,338591,64800
67096,1,338606,64800
67092,1,338649,64800
67094,1,338700,64800
14443,3,338812,14400
48,1,338819,1800
210,8,338890,900
92,8,338914,900
1835,1,339579,1800
4929,10,339859,57600
938,1,339912,1800
4950,20,339929,28800
169,2,340077,900
66822,1,340370,64800
3496,1,340526,10800
295,2,340694,900
232,4,340700,900
310,8,340707,900
212,16,340713,900
274,2,340744,900
225,4,340757,900
321,8,340762,900
299,16,340769,900
278,2,340792,900
228,4,340796,900
201,8,340802,900
187,16,340807,900
286,2,340834,900
224,4,340839,900
196,8,340845,900
310,16,340850,900
21647,1,341136,21600
19602,1,341817,21600
53470,9,341854,64800
77,6,341892,14400
53380,16,341967,55800
2620,1,342426,43200
119,1,342713,300
115,16,342952,300
4082,1,342975,10800
95,16,343200,300
129,16,343208,300
96,8,343558,300
89,8,343563,300
89,8,343564,300
99,4,343594,300
85,4,343598,300
119,4,343601,300
85,2,343669,300
91,2,343671,300
211,2,343675,300
115,1,343708,300
102,1,343710,300
110,1,343711,300
275,2,344003,900
219,4,344010,900
77,8,344015,900
116,16,344023,900
59,2,344051,900
66,4,344056,900
167,8,344063,900
92,16,344068,900
56,2,344103,900
63,4,344109,900
90,8,344116,900
113,16,344124,900
98,2,344148,900
88,4,344158,900
95,8,344166,900
108,16,344174,900
120,16,344584,300
148,16,344587,300
139,16,344589,300
164,64,344973,900
3031,1,345113,10800
64,1,345274,43200
4243,1,345275,10800
179,1,345276,43200
51,1,345277,43200
193,1,345278,43200
106,8,345349,300
98,8,345352,300
80,8,345354,300
105,4,345361,300
82,4,345363,300
129,4,345365,300
5676,1,345366,14400
87,2,345377,300
87,2,345379,300
90,2,345380,300
115,1,345388,300
212,8,345392,900
107,1,345392,300
142,1,345394,300
92,16,345399,900
190,8,345458,900
62249,4,345464,50400
295,8,345479,900
8395,1,345482,21600
227,16,345483,900
218,8,345492,900
283,16,345496,900
93,4,345546,900
22596,1,345678,36000
63264,1,345819,64800
5017,1,345859,10800
108,4,345914,900
95,1,346057,300
936,1,346067,1800
82,16,346431,900
81,16,346433,900
83,16,346435,900
118,8,346453,900
107,8,346455,900
185,8,346460,900
213,8,346462,900
178,16,346674,900
117,16,346676,900
91,16,346679,900
85,8,346720,900
98,8,346723,900
91,8,346726,900
103,16,346744,900
224,16,346747,900
145,16,346749,900
106,16,346793,900
204,16,346795,900
90,16,346798,900
119,8,346892,900
69,8,346894,900
73,8,346896,900
77,8,346898,900
86,8,346900,900
83,8,346902,900
71,8,346904,900
89,8,346906,900
80,8,346908,900
89,16,346929,900
88,16,346932,900
122,16,346934,900
121,16,346936,900
97,16,346938,900
91,16,346940,900
90,16,346946,900
77,8,347037,300
167,64,347260,900
119,8,347301,300
14937,1,347881,36000
336,32,347897,1200
94,4,347951,900
17238,1,347961,36000
106,8,348012,900
120,16,348067,900
43465,36,348125,64800
180,32,348127,900
64849,31,348130,64800
825,25,348150,64800
109,8,348532,300
184,32,348562,900
176,8,348930,300
6719,1,349843,10800
6317,4,349844,21600
7148,1,350517,9000
120,15,350640,900
12518,1,350762,18000
62242,1,350764,64800
160,8,350823,300
131,2,351220,900
80,64,351259,29700
21038,1,351528,27000
87,2,352568,900
120,4,352597,900
102,8,353998,900
85,8,354099,300
68,8,354100,300
74,8,354101,300
68,4,354134,300
79,4,354135,300
75,4,354136,300
67,2,354142,300
76,2,354144,300
81,2,354146,300
58,1,354154,300
58,1,354155,300
53,1,354157,300
87,16,354164,300
85,16,354165,300
87,16,354167,300
118,2,356745,900
125,4,356755,900
130,8,356764,900
121,16,356775,900
954,32,356784,900
85,1,356923,900
72,1,357130,900
87,4,357139,900
98,8,357147,900
109,16,357162,900
57,1,357428,900
81,4,357438,900
87,8,357449,900
97,16,357464,900
14179,32,358393,21600
59,1,358433,64800
90,1,358592,300
89,2,358667,300
72,4,358687,300
102,8,358693,300
103,16,358701,300
82,1,358712,300
85,1,358715,300
75,2,358723,300
76,2,358726,300
82,4,358734,300
92,4,358737,300
92,8,358752,300
88,8,358754,300
114,16,358767,300
169,16,358770,300
14461,8,359844,14400
3024,8,359958,14400
156,8,360046,14400
2258,32,360404,21600
17341,1,361794,36000
17861,5,362291,19800
218,1,362361,21600
42680,16,363656,64800
27854,1,363779,28800
7323,1,363835,9000
3056,1,363907,10800
12754,1,363913,16200
21407,1,363938,27000
4266,1,363955,14400
5732,1,364017,21600
15399,3,364124,21600
564,16,364321,3600
12418,1,364606,18000
20720,1,364643,27000
7117,1,364676,9000
56,1,365417,16200
59,1,365453,19800
534,12,366165,10800
556,14,366165,10800
656,16,366167,10800
452,20,366168,10800
517,22,366169,10800
501,24,366170,10800
509,28,366171,10800
447,30,366172,10800
570,32,366173,10800
495,36,366174,10800
475,38,366175,10800
565,40,366176,10800
687,12,366317,7200
903,14,366318,10800
877,16,366319,10800
789,20,366320,10800
1032,22,366322,10800
993,24,366323,10800
838,28,366324,10800
769,30,366325,10800
839,32,366326,10800
860,36,366327,10800
817,38,366329,10800
896,40,366330,10800
21970,1,366464,64800
12406,1,366568,64800
96,4,367953,900
78,4,368023,900
79,4,368090,900
76,4,368120,900
85,4,368211,900
55,1,368211,900
106,4,368251,900
92,4,368282,900
87,4,368332,900
78,4,368481,900
77,4,368510,900
79,4,368556,900
43,1,368602,900
78,4,368624,900
75,4,368666,900
81,4,368690,900
947,16,368855,900
104,16,368902,900
142,16,368920,900
75,16,368939,900
92,16,368962,900
104,16,369030,900
46,1,369366,900
97,16,369561,900
104,16,369580,900
947,16,369657,900
946,16,369939,900
50,1,370468,900
9576,1,370875,21600
9613,1,370892,21600
8920,32,372118,17400
37466,32,372120,17400
36929,32,372122,17400
29940,32,372124,17400
396,16,372641,28800
30603,64,373718,54000
48,1,374472,900
50,1,374583,900
61,1,374973,900
44,1,375713,900
48,1,376544,900
66,4,376722,900
79,1,376914,900
340,16,378503,28800
514,16,378827,28800
371,16,379323,28800
73,4,379389,900
190,16,379709,28800
75,4,380650,900
75,4,384837,900
39744,4,385854,64800
35235,8,385878,64800
69,16,385957,64800
59,1,385960,900
59,2,385971,900
75,4,385984,900
89,8,385997,900
85,16,386007,900
64848,32,386860,64800
59030,64,386867,64800
